"349190600","BIELSKO-BIA£A","1981","01",6.1,"",4.2,"",-3.3,"",4.0,"",80.6,"",969.3,"",1019.5,"",17.2,"",10.5,""
"349190600","BIELSKO-BIA£A","1981","02",5.6,"",3.9,"",-1.2,"",4.6,"",79.4,"",971.4,"",1021.3,"",12.1,"",15.3,""
"349190600","BIELSKO-BIA£A","1981","03",6.0,"",4.3,"",6.3,"",7.2,"",74.5,"",964.8,"",1012.9,"",31.3,"",24.2,""
"349190600","BIELSKO-BIA£A","1981","04",4.8,"",3.4,"",6.2,"",6.7,"",70.8,"",970.5,"",1018.9,"",12.8,"",13.8,""
"349190600","BIELSKO-BIA£A","1981","05",4.8,"",3.6,"",13.2,"",11.3,"",75.0,"",967.6,"",1014.7,"",66.6,"",26.1,""
"349190600","BIELSKO-BIA£A","1981","06",5.6,"",3.2,"",16.4,"",14.8,"",79.7,"",970.0,"",1016.7,"",75.8,"",106.1,""
"349190600","BIELSKO-BIA£A","1981","07",5.1,"",3.1,"",16.7,"",14.8,"",78.4,"",969.6,"",1016.2,"",65.7,"",51.3,""
"349190600","BIELSKO-BIA£A","1981","08",4.7,"",3.3,"",16.4,"",14.9,"",79.0,"",971.3,"",1018.1,"",33.2,"",63.5,""
"349190600","BIELSKO-BIA£A","1981","09",4.2,"",3.0,"",14.1,"",13.0,"",81.2,"",971.9,"",1019.0,"",41.3,"",67.8,""
"349190600","BIELSKO-BIA£A","1981","10",5.4,"",4.8,"",9.5,"",9.7,"",79.8,"",966.7,"",1014.4,"",18.7,"",48.1,""
"349190600","BIELSKO-BIA£A","1981","11",6.6,"",5.1,"",3.1,"",6.5,"",84.0,"",971.9,"",1021.0,"",52.4,"",48.8,""
"349190600","BIELSKO-BIA£A","1981","12",6.2,"",5.5,"",-1.8,"",4.5,"",81.2,"",956.2,"",1005.3,"",59.8,"",44.5,""
"349190600","BIELSKO-BIA£A","1982","01",5.1,"",3.4,"",-3.9,"",4.0,"",79.2,"",971.2,"",1021.5,"",21.8,"",19.5,""
"349190600","BIELSKO-BIA£A","1982","02",4.7,"",2.8,"",-1.6,"",4.4,"",79.6,"",975.8,"",1026.0,"",9.5,"",14.2,""
"349190600","BIELSKO-BIA£A","1982","03",4.1,"",4.1,"",4.2,"",5.6,"",68.6,"",970.7,"",1019.5,"",13.1,"",7.7,""
"349190600","BIELSKO-BIA£A","1982","04",5.3,"",3.6,"",4.9,"",6.3,"",73.5,"",968.4,"",1017.0,"",43.8,"",21.6,""
"349190600","BIELSKO-BIA£A","1982","05",4.1,"",3.0,"",13.1,"",10.8,"",71.7,"",973.1,"",1020.5,"",79.6,"",41.6,""
"349190600","BIELSKO-BIA£A","1982","06",4.7,"",3.1,"",15.9,"",13.2,"",73.5,"",968.3,"",1014.9,"",80.5,"",70.4,""
"349190600","BIELSKO-BIA£A","1982","07",4.6,"",1.9,"",17.6,"",15.9,"",79.6,"",971.4,"",1017.9,"",82.6,"",65.8,""
"349190600","BIELSKO-BIA£A","1982","08",4.1,"",2.3,"",17.8,"",15.3,"",75.9,"",970.3,"",1016.7,"",18.9,"",64.1,""
"349190600","BIELSKO-BIA£A","1982","09",3.4,"",2.2,"",15.9,"",14.4,"",80.7,"",974.1,"",1021.0,"",34.1,"",9.1,""
"349190600","BIELSKO-BIA£A","1982","10",3.9,"",3.3,"",9.9,"",9.8,"",80.9,"",969.8,"",1017.5,"",12.6,"",3.7,""
"349190600","BIELSKO-BIA£A","1982","11",4.2,"",4.0,"",5.8,"",7.3,"",78.3,"",972.8,"",1021.5,"",24.7,"",16.1,""
"349190600","BIELSKO-BIA£A","1982","12",6.6,"",4.1,"",1.2,"",5.9,"",87.4,"",967.3,"",1016.5,"",55.0,"",51.5,""
"349190600","BIELSKO-BIA£A","1983","01",6.4,"",5.7,"",2.9,"",6.1,"",80.1,"",972.1,"",1021.2,"",32.0,"",34.8,""
"349190600","BIELSKO-BIA£A","1983","02",6.5,"",3.3,"",-2.9,"",4.2,"",83.9,"",969.9,"",1019.9,"",39.0,"",31.7,""
"349190600","BIELSKO-BIA£A","1983","03",6.1,"",5.0,"",4.5,"",6.3,"",75.1,"",968.7,"",1017.3,"",44.1,"",35.6,""
"349190600","BIELSKO-BIA£A","1983","04",5.9,"",4.2,"",10.3,"",9.0,"",72.1,"",964.1,"",1011.6,"",21.9,"",15.7,""
"349190600","BIELSKO-BIA£A","1983","05",5.2,"",3.6,"",14.8,"",12.2,"",73.7,"",965.0,"",1011.7,"",79.7,"",21.2,""
"349190600","BIELSKO-BIA£A","1983","06",4.9,"",3.0,"",15.7,"",12.9,"",74.2,"",972.4,"",1019.4,"",63.6,"",123.5,""
"349190600","BIELSKO-BIA£A","1983","07",3.6,"",3.0,"",18.7,"",15.3,"",72.7,"",971.0,"",1017.3,"",37.8,"",19.7,""
"349190600","BIELSKO-BIA£A","1983","08",3.6,"",2.9,"",17.3,"",14.1,"",72.8,"",971.2,"",1017.8,"",21.4,"",8.0,""
"349190600","BIELSKO-BIA£A","1983","09",4.4,"",3.9,"",14.8,"",11.6,"",70.1,"",971.2,"",1018.2,"",9.2,"",27.8,""
"349190600","BIELSKO-BIA£A","1983","10",4.9,"",4.4,"",9.5,"",9.0,"",75.2,"",974.3,"",1022.4,"",27.9,"",26.8,""
